itemId,title,price,shipping cost,post date,location,seller,seller feedback Percentage,seller feedback Score,seller,condition,URL
v1|126081133326|427055345431,For IPHONE 14 14 MINI 14 PRO 14 PRO MAX Camera Lens Replacement Part UK STOCK,2.99,0.00,2023-09-06T14:03:36.000Z,E10***,BUSINESS,98.3,170,BUSINESS,New,https://www.ebay.co.uk/itm/126081133326?hash=item1d5b056b0e:g:3~IAAOSwrwpk-DI-
v1|165843350867|465345175358,Camera Lens Protector For iPhone 15 14 12 13Pro Max Case 9H Tempered Glass Cover,2.85,0.00,2022-12-20T10:21:37.000Z,E13***,BUSINESS,98.0,5717,BUSINESS,New,https://www.ebay.co.uk/itm/165843350867?hash=item269d08b553:g:RYAAAOSwrxNjwW2~
v1|166016946333|465521227331,Apple iPhone 14 128GB/256GB/512GB - Unlocked - All Colours - Good Condition,434.99,0.00,2023-04-05T11:22:27.000Z,PO15***,BUSINESS,97.9,3013,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/166016946333?hash=item26a761909d:g:48IAAOSwIfpkHFj3
v1|225508372631|524537056363,Diamond Tempered Glass Camera Protector Lens Cover For iPhone 15 14 Pro 13 12,2.22,0.00,2023-04-02T19:32:45.000Z,LE4***,BUSINESS,98.7,5678,BUSINESS,New,https://www.ebay.co.uk/itm/225508372631?hash=item348158b097:g:FqwAAOSwbbpkNG1s
v1|225252133339|524208647470,Leather Case For iPhone 13 14 15 Pro Max 11 12 XR 7 8 Magnetic Flip Wallet Cover,4.98,0.00,2022-11-15T08:36:43.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225252133339?hash=item347212c9db:g:l74AAOSwbLtjgWpy
v1|293838626141|592593053931,Case for iPhone 15 14 13 11 12 Pro Max Mini 7 8 XR Clear Shockproof Phone Cover,1.19,0.00,2020-11-17T15:39:00.000Z,RM8***,BUSINESS,99.4,28868,BUSINESS,New,https://www.ebay.co.uk/itm/293838626141?hash=item446a259d5d:g:mN8AAOSwwjhfvS54
v1|325679669832|514705280342,For iPhone 12 13 14 Pro Max Camera Lens Metal Screen Protector Full Lens Cover,3.99,0.00,2023-06-03T11:19:45.000Z,B19***,BUSINESS,98.5,218659,BUSINESS,New,https://www.ebay.co.uk/itm/325679669832?hash=item4bd4056248:g:SPUAAOSwYwpkeyA3
v1|235568201191|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger USB to Lightning Cable - 1M,4.79,0.00,2024-05-17T09:56:31.000Z,LE5***,BUSINESS,100.0,154,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/235568201191?hash=item36d8f57de7:g:1L4AAOSwJoZmSKov
v1|314685790729|0,"APPLE IPHONE 14 PRO - 128GB 5G UNLOCKED 6.1"" SIM FREE SMARTPHONE - SPACE BLACK",649.99,0.00,2023-07-03T09:56:30.000Z,FK10***,BUSINESS,100.0,28333,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/314685790729?hash=item4944bc1a09:g:H8kAAOSwkbpl4cvB
v1|363864797074|633245103397,For iPhone 7 8 XR 13 Pro 14 15 Phone Case Silicone Cover With Wallet Card Holder,4.95,0.00,2022-06-07T08:36:52.000Z,M8***,BUSINESS,99.6,7527,BUSINESS,New,https://www.ebay.co.uk/itm/363864797074?hash=item54b8082f92:g:WMAAAOSwXUxiWS7L
v1|145688399764|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger USB to Lightning Cable - 1M,5.99,0.00,2024-03-26T09:47:17.000Z,B14***,BUSINESS,97.4,6145,BUSINESS,New,https://www.ebay.co.uk/itm/145688399764?hash=item21ebb48f94:g:cHAAAOSw-RBmApmT
v1|165814186985|465319640311,For iPhone 12 11 13 14 15 Pro Max XR 8 Heavy Duty 360 Full Shockproof Case Cover,5.99,0.00,2022-12-04T18:31:46.000Z,KY5***,BUSINESS,98.7,185332,BUSINESS,New,https://www.ebay.co.uk/itm/165814186985?hash=item269b4bb3e9:g:RZkAAOSw-ZBlY1OY
v1|355574340288|624704098554,Easy Install Privacy Glass Screen Protector for Iphone 15 14 13 12 11 Pro Max,6.99,0.00,2024-03-24T18:19:18.000Z,,BUSINESS,98.0,1801,BUSINESS,New,https://www.ebay.co.uk/itm/355574340288?hash=item52c9e1dac0:g:sPAAAOSwaWFmAG5a
v1|296204936652|594281326413,Tempered Glass CAMERA LENS Cover Protector for Iphone 15 14 13 12 11 Pro Max,2.89,0.00,2024-02-04T11:26:48.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/296204936652?hash=item44f730a5cc:g:DzwAAOSw~RZlwl~C
v1|385096340502|653255515441,Clear Case For iPhone 15 14 13 11 12 Pro Max 7 8 SE X Shockproof Gel Cover,3.95,0.00,2022-09-02T19:30:44.000Z,TW4***,BUSINESS,98.7,35386,BUSINESS,New,https://www.ebay.co.uk/itm/385096340502?hash=item59a987d416:g:J-kAAOSwhJVhg9NC
v1|256249969298|556268091592,Case For iPhone 15 14 13 11 12 Pro Max 8 7 SE XR XS Magnetic Shockproof Cover,2.85,0.00,2023-10-09T15:50:24.000Z,WF9***,BUSINESS,99.3,18368,BUSINESS,New,https://www.ebay.co.uk/itm/256249969298?hash=item3ba9b03a92:g:LgwAAOSw6uxlJBs5
v1|326001795776|515057607851,Case For iPhone 11 12 13 14 15 Pro Max XS X XR  Colour Shockproof Silicone Cover,2.59,0.00,2024-02-09T15:43:01.000Z,WD6***,BUSINESS,99.6,5623,BUSINESS,New,https://www.ebay.co.uk/itm/326001795776?hash=item4be738a2c0:g:DKAAAOSwWillxJ2O
v1|335022530897|544243898006,"Apple iPhone 14 - 128GB, 256GB, 512GB - All Colours - Unlocked - Very Good",539.99,0.00,2023-09-09T10:33:46.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/335022530897?hash=item4e00e62151:g:Y6sAAOSwWvNk~EiB
v1|334889643885|544065883053,For Various Phone Cartoon Cute Rose Stitch Liquid Bling Quicksand Case Cover,3.59,2.39,2023-05-29T05:46:35.000Z,,BUSINESS,98.0,24363,BUSINESS,New,https://www.ebay.co.uk/itm/334889643885?hash=item4df8fa6f6d:g:DdYAAOSw3WJkcukQ
v1|325833107590|514876813659,iPhone 15 14 Pro Max 13 12 11 XR Slide Camera Cover Ring Stand Heavy Duty Case,3.99,0.00,2023-10-01T15:22:44.000Z,B19***,BUSINESS,98.5,218659,BUSINESS,New,https://www.ebay.co.uk/itm/325833107590?hash=item4bdd2aa886:g:DQQAAOSwgzZlGYxJ
v1|313589826713|612407142539,Case For iPhone  13 14 15 Pro Max Plus 11 12 XR XS X 7 8 SE Phone Cover Silicon,3.89,0.00,2021-07-02T22:33:06.000Z,G5***,BUSINESS,99.3,17045,BUSINESS,New,https://www.ebay.co.uk/itm/313589826713?hash=item4903690499:g:6kgAAOSw4-hksTyn
v1|325806976573|514813175094,For iPhone 15 14 13 Pro Max Plus Ring Camera Lens Protector Full Tempered Glass,3.75,0.00,2023-09-13T08:20:45.000Z,B69***,BUSINESS,98.7,78255,BUSINESS,New,https://www.ebay.co.uk/itm/325806976573?hash=item4bdb9bee3d:g:JrYAAOSwzPJkWi0m
v1|186393437412|694442650255,For iPhone 15 14 13 12 11 Pro X XS Fast Charging 20W USB-C PD Plug Charger Cable,3.99,0.00,2024-04-15T10:00:01.000Z,LA1***,BUSINESS,96.9,462880,BUSINESS,New,https://www.ebay.co.uk/itm/186393437412?hash=item2b65ea24e4:g:Rf4AAOSwvgdldb2a
v1|124610604618|425539826024,Zip Wallet Case Leather Flip Cover For iPhone 15 Pro 14 Pro Max 13 Pro 12 11 XR,4.95,0.00,2021-03-04T03:19:21.000Z,,BUSINESS,99.1,39265,BUSINESS,New,https://www.ebay.co.uk/itm/124610604618?hash=item1d035eee4a:g:gigAAOSwpQpigbuN
v1|375393735115|644353005448,Apple iPhone 12 64GB/4GB RAM Unlocked Smartphone All Colors- Excellent Condition,269.99,0.00,2024-04-24T17:31:10.000Z,M8***,BUSINESS,99.6,769,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/375393735115?hash=item576735d1cb:g:IToAAOSw3eJmKT~9
v1|295991782916|0,Apple iPhone 14 - 128GB - Blue (Unlocked) Smartphone - Very Good Condition,561.99,0.00,2023-10-17T10:29:29.000Z,SK7***,BUSINESS,99.2,12160745,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/295991782916?hash=item44ea7c2e04:g:8m8AAOSw2vplLmFT
v1|305586723183|604501585156,2X iPhone 15 14 13 12 11 Pro Max X Fast 20W USB-C PD Plug Charger Adapter Cable.,2.99,0.00,2024-05-26T12:29:09.000Z,SN2***,INDIVIDUAL,99.0,317,INDIVIDUAL,New,https://www.ebay.co.uk/itm/305586723183?hash=item472663596f:g:~wYAAOSwEIZmUypO
v1|234729791343|534482632449,Zip Wallet Case For iPhone 14 Pro Max 13 15 12 11 XR 8 Leather Flip Phone Cover,8.59,0.00,2022-10-12T09:37:20.000Z,M8***,BUSINESS,99.2,2950,BUSINESS,New,https://www.ebay.co.uk/itm/234729791343?hash=item36a6fc5f6f:g:fTsAAOSwAZtjRTZ0
v1|394261802010|0,"NEW Apple iPhone 14 6.1"" 5G iOS Smartphone 128GB Unlocked SIM-Free - Midnight",629.99,0.00,2022-09-27T19:02:04.000Z,NN8***,BUSINESS,99.6,310102,BUSINESS,New,https://www.ebay.co.uk/itm/394261802010?hash=item5bcbd5ac1a:g:wGwAAOSwwXBl7zU5
v1|285887709493|0,Apple iPhone 12 Black 128GB Unlocked,205.00,0.00,2024-06-01T16:44:18.000Z,WV3***,INDIVIDUAL,98.7,1522,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/285887709493?hash=item42903c4135:g:eNMAAOSwzHRmW0-c
v1|385459596810|653316783747,Tempered Glass Screen Protector For iPhone 15 14 12 11 Pro Max Mini XR XS MAX SE,3.95,0.00,2023-03-05T10:00:44.000Z,B69***,INDIVIDUAL,96.9,2540,INDIVIDUAL,New,https://www.ebay.co.uk/itm/385459596810?hash=item59bf2eae0a:g:XHcAAOSwW5ZmT4FL
v1|353346505932|0,Apple iPhone 12 6.1'' 5G Smartphone 64GB Unlocked SIM-Free - {Black} C,269.49,0.00,2021-01-08T14:07:24.000Z,NN8***,BUSINESS,99.6,310102,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/353346505932?hash=item524517cccc:g:Dv4AAOSwoFRl7zN1
v1|364710444273|0,Apple iPhone 12 128GB Unlocked,249.00,0.00,2024-02-01T11:17:49.000Z,MK6***,BUSINESS,100.0,525,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/364710444273?hash=item54ea6fbcf1:g:GjAAAOSwtmplu322
v1|113835551146|415541200297,Shockproof Heavy Duty Bumper Hard Case For iPhone 6 7 8 XS 11 12 13 SE 14 15,3.99,0.00,2019-07-29T16:28:05.000Z,SA61***,BUSINESS,98.7,85027,BUSINESS,New,https://www.ebay.co.uk/itm/113835551146?hash=item1a8120a9aa:g:8NcAAOSwl1dgJCrp
v1|374502563145|643465475986,Privacy Anti-Spy Tempered Glass Screen Protector For iPhone 14 13 12 11 XR Pro,2.29,0.00,2023-02-08T10:46:27.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/374502563145?hash=item5732179d49:g:2ScAAOSwqK9lwNNd
v1|124856740753|426541860483,Clear 360 Full body Case For iPhone 15 14 13 12 11 Pro Max XR XS Max 7 8 Plus SE,4.99,0.00,2021-08-16T22:57:12.000Z,B78***,BUSINESS,98.8,65452,BUSINESS,New,https://www.ebay.co.uk/itm/124856740753?hash=item1d120aab91:g:REMAAOSwWMVkJYnR
v1|186117538868|694133567344,Screen Protector for iPhone 14 13 12 11 15 Pro MAX MINI XR X Full TEMPERED GLASS,1.59,0.00,2023-10-11T21:16:07.000Z,M32***,BUSINESS,98.6,280994,BUSINESS,New,https://www.ebay.co.uk/itm/186117538868?hash=item2b55784434:g:UTMAAOSwz4xcp5~x
v1|385138610714|653419783125,Case for iPhone 15 14 13 11 12 Mini 7 8 XR Pro Max Clear Shockproof Phone Cover,3.95,0.00,2022-09-27T15:01:00.000Z,TW4***,BUSINESS,98.7,35386,BUSINESS,New,https://www.ebay.co.uk/itm/385138610714?hash=item59ac0cd21a:g:gPQAAOSwoz9jMwn0
v1|325861009743|514905829369,100% Genuine USB-C 20W Fast PD Plug Charger/Cable Lead For Apple iPhones & iPad,3.15,0.00,2023-10-24T20:09:56.000Z,B19***,BUSINESS,98.5,218659,BUSINESS,New,https://www.ebay.co.uk/itm/325861009743?hash=item4bded4694f:g:SuoAAOSwgkBlOBzS
v1|295313153801|593490703257,Tempered Glass Screen Protector For iPhone 14 13 12 11 Pro Max Mini XR XS X SE 2,1.64,0.00,2022-11-02T18:01:18.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/295313153801?hash=item44c2091f09:g:k8YAAOSwjBpmT2Gw
v1|256470854782|556758320344,Apple iPhone 14 Plus 6.7in 12MP 128GB/256GB Unlocked Mobile Phone Grade A,449.99,0.00,2024-04-06T12:15:36.000Z,M6***,BUSINESS,99.6,1722,BUSINESS,Used,https://www.ebay.co.uk/itm/256470854782?hash=item3bb6daac7e:g:1gAAAOSwl~tlPPDL
v1|265326737496|566002209640,Case For iPhone 15 14 Pro Max 13 12 11 XS XR X Flip Leather Wallet Phone Cover,4.99,0.00,2021-09-23T14:11:26.000Z,UB1***,BUSINESS,98.1,206366,BUSINESS,New,https://www.ebay.co.uk/itm/265326737496?hash=item3dc6b4b858:g:LVEAAOSw5mRl28Ld
v1|156189809254|457060303387,Hydrogel Film Screen Protector For iPhone 15 14 13 12 11 Pro Plus Max Mini X XR,0.99,0.00,2024-05-01T09:38:29.000Z,RM16***,BUSINESS,98.7,1932,BUSINESS,New,https://www.ebay.co.uk/itm/156189809254?hash=item245da35a66:g:3GYAAOSw415mECox
v1|225719601661|524832305963,Case For iPhone 15 14 13 12 Pro Max Plus Shockproof Magnetic Silicone Back Cover,3.95,0.00,2023-08-10T13:49:43.000Z,DA8***,BUSINESS,97.6,51495,BUSINESS,New,https://www.ebay.co.uk/itm/225719601661?hash=item348defc9fd:g:y44AAOSw-QlkfbnO
v1|355685584502|624783753246,Fast Charger USB C Charging Cable for Iphone 15 14 13 12 11 Pro Max XR XS Ipad,1.99,0.00,2024-05-03T14:22:06.000Z,,BUSINESS,98.0,1801,BUSINESS,New,https://www.ebay.co.uk/itm/355685584502?hash=item52d0834e76:g:s0MAAOSwhXZmNPL9
v1|145787516659|0,"Apple iPhone 14 - 128GB - Purple (Unlocked) - Excellent Condition, Hardly Used",500.00,0.00,2024-05-20T20:19:57.000Z,BN25***,INDIVIDUAL,100.0,526,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/145787516659?hash=item21f19cf6f3:g:tA0AAOSwpolmU4Us
v1|225319553041|524302034711,Heart Case for iPhone 15 14 13 12 11 Pro Max Plus XR XS Shockproof Phone Cover,3.45,0.00,2022-12-27T09:34:34.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225319553041?hash=item3476178811:g:cNIAAOSwRe1jqrwu
v1|386107014964|653654447164,iPhone 15 14 13 Pro Max 12 11 XR 8 7 Cool Pattern Case Shockproof Silicone Cover,4.99,0.00,2023-09-10T03:19:01.000Z,M8***,BUSINESS,98.7,4838,BUSINESS,New,https://www.ebay.co.uk/itm/386107014964?hash=item59e5c57f34:g:dVMAAOSwXdZleQ--
v1|145688398946|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger Type C to Lightning Cable - 2M,5.99,0.00,2024-03-26T09:45:46.000Z,B14***,BUSINESS,97.4,6145,BUSINESS,New,https://www.ebay.co.uk/itm/145688398946?hash=item21ebb48c62:g:QO8AAOSw0qRmApka
v1|266630859889|566385707993,Leather Case For iPhone 15 14 Pro Max SE Xr 13 7 8 Xs Magnetic Wallet Flip Cover,3.29,0.00,2024-01-23T09:59:13.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266630859889?hash=item3e14700c71:g:dK4AAOSwe1dlr43r
v1|375456368414|644399874192,Tempered Glass Screen Protector For iPhone 11 12 13 14 15 Pro Max Mini X XR Plus,3.75,0.00,2024-05-29T09:54:46.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/375456368414?hash=item576af1871e:g:~VsAAOSwzeVmVvru
v1|315408250611|0,Apple iPhone 14 Pro Max - 256GB - Space Black (Unlocked),999.00,0.00,2024-06-01T13:16:29.000Z,TW7***,INDIVIDUAL,100.0,1072,INDIVIDUAL,New,https://www.ebay.co.uk/itm/315408250611?hash=item496fcbf6f3:g:BT4AAOSwqJdmWx5g
v1|233852897733|0,5x Black iPhone 14 13 12 11 PRO XS MAX 8 Charging Dock Port Anti Dust Cover Plug,2.99,0.00,2021-01-09T12:58:10.000Z,HU9***,BUSINESS,100.0,1819,BUSINESS,New,https://www.ebay.co.uk/itm/233852897733?hash=item3672b809c5:g:p~UAAOSwZ3ZjxFYI
v1|394790647201|0,Apple iPhone 14 Pro A2890 128GB 48MP Smartphone Mobile Silver Unlocked GOOD_,583.49,0.00,2023-08-04T15:53:52.000Z,CO4***,BUSINESS,98.7,317484,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/394790647201?hash=item5beb5b35a1:g:1v8AAOSwr-JkzR9R
v1|234703739966|534437920304,For iPhone 15 14 13 12 Pro Max +Matte Anti-Glare Tempered Glass Screen Protector,4.39,0.00,2022-09-21T19:15:24.000Z,UB2***,BUSINESS,97.4,10856,BUSINESS,New,https://www.ebay.co.uk/itm/234703739966?hash=item36a56edc3e:g:5q4AAOSwOVZjK2G6
v1|335272996085|544593555621,Case For iPhone 15 14 Pro Max Plus 13 11 12 XR 7 Clear Shockproof Cover Silicone,2.39,0.00,2024-02-24T14:04:30.000Z,DE14***,BUSINESS,99.3,13227,BUSINESS,New,https://www.ebay.co.uk/itm/335272996085?hash=item4e0fd3ecf5:g:vWYAAOSwLsll1uyE
v1|225588353457|524899547541,Shockproof Magnetic Case Cover For iPhone 15 14 13 12 11 Pro Max XR XS 7 8 Plus,1.99,0.00,2023-05-23T13:02:19.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225588353457?hash=item34861d19b1:g:oBQAAOSwPDxkrD~L
v1|355163771305|0,Wired Earphones Headphones Bluetooth For iPhone 14 Pro Max 13 12 11 Pro X XR 7 8,4.41,0.00,2023-11-04T12:13:11.000Z,GU1***,BUSINESS,99.1,15574,BUSINESS,New,https://www.ebay.co.uk/itm/355163771305?hash=item52b16911a9:g:dqwAAOSw04FlRjUq
v1|255553917278|555504552316,iPhone 14 15 Pro Max Front+Back+Lens 360 Clear Tempered Glass Screen Protector,4.99,0.00,2022-05-26T11:58:10.000Z,UB3***,BUSINESS,98.5,18660,BUSINESS,New,https://www.ebay.co.uk/itm/255553917278?hash=item3b8033515e:g:ELgAAOSwH1Nij2sW
v1|186158496775|694234004672,CLEAR CASE For iPhone SE 2020 2022 6 7 8 XR X Shockproof Hybrid Gel Phone Cover,2.99,0.00,2023-11-09T22:50:42.000Z,WA14***,BUSINESS,99.5,39798,BUSINESS,New,https://www.ebay.co.uk/itm/186158496775?hash=item2b57e93c07:g:u2wAAOSwdwZlTWIo
v1|285073441370|587903013762,Tempered Glass Screen Protector For iPhone 13 14  buy 1 get 1 free,2.99,0.00,2022-12-12T15:10:22.000Z,B74***,INDIVIDUAL,95.7,47,INDIVIDUAL,New,https://www.ebay.co.uk/itm/285073441370?hash=item425fb3825a:g:J8MAAOSwBwVjlz6m
v1|305594946848|0,Apple iPhone 14 - 128GB - Midnight (Unlocked) Grade A Condition,499.99,0.00,2024-05-31T13:08:32.000Z,KT2***,BUSINESS,99.8,5189,BUSINESS,Used,https://www.ebay.co.uk/itm/305594946848?hash=item4726e0d520:g:7XIAAOSwbI1mWcuA
v1|295972470363|594143442997,Full Cover Screen Protector For iPhone XR 11 12 13 14 15 Pro MAX Tempered Glass,2.99,0.00,2023-10-08T11:49:51.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/295972470363?hash=item44e9557e5b:g:B-YAAOSwQnhlJFy-
v1|404932255787|674970091950,USB Cable For iPhone 14 13 12 11 XS 8 7 6 Long Charger Charging Fast Lead 2m 3m,7.98,0.00,2024-04-19T10:41:29.000Z,TW4***,BUSINESS,98.2,16499,BUSINESS,New,https://www.ebay.co.uk/itm/404932255787?hash=item5e47d7e02b:g:ZZoAAOSw7NxmIkpL
v1|256451648234|0,iPhone 14 128GB 98% Battery Health,499.99,3.49,2024-03-19T13:45:52.000Z,FY7***,BUSINESS,99.7,742,BUSINESS,Used,https://www.ebay.co.uk/itm/256451648234?hash=item3bb5b59aea:g:cXIAAOSwT6Fl-Zfg
v1|226153179567|0,"Apple iPhone 12 5G 6.1"" Smartphone 64GB SIM-Free Unlocked (Screen Replaced) 93%",249.99,4.99,2024-05-19T15:52:23.000Z,LS6***,INDIVIDUAL,100.0,165,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/226153179567?hash=item34a7c7a9af:g:4VgAAOSw3ldlx5Ee
v1|266447210762|566253267657,Card Holder Case For iPhone 15 14 Pro Max 13 12 SE XR 8 7 Shockproof Phone Cover,4.99,0.00,2023-10-09T08:32:47.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266447210762?hash=item3e097dc90a:g:X1MAAOSw0R5lI7qp
v1|276181500813|578553878097,PACK OF 2 Tempered Glass Screen Protector iPhone 14 13 11 12 Pro Max Cover UK,1.69,0.00,2023-11-21T11:31:22.000Z,SP2***,BUSINESS,99.4,199460,BUSINESS,New,https://www.ebay.co.uk/itm/276181500813?hash=item404db3438d:g:ITkAAOSwnlVlpklV
v1|404888372954|674919336389,Case For iPhone 11 14 13 12 15 Pro Max 7 8 SE Clear Flower Silicone Phone Cover,1.95,0.00,2024-03-29T03:54:26.000Z,M8***,BUSINESS,99.5,18184,BUSINESS,New,https://www.ebay.co.uk/itm/404888372954?hash=item5e453a46da:g:5fEAAOSw29lmDNQZ
v1|185499603132|693321120575,3PCS For iPhone 15 14 13 12 XR Pro Tempered Glass Screen Protector CRYSTAL CLEAR,7.65,0.00,2022-07-13T20:20:00.000Z,SM1***,BUSINESS,98.2,39020,BUSINESS,New,https://www.ebay.co.uk/itm/185499603132?hash=item2b30a350bc:g:GBYAAOSwwNJh6XpM
v1|315051555026|613530707231,iPhone 14 Rear Glass With Camera Lens OEM Quality,14.00,0.00,2023-12-24T14:59:38.000Z,LU4***,BUSINESS,99.4,1446,BUSINESS,New,https://www.ebay.co.uk/itm/315051555026?hash=item495a8938d2:g:B1wAAOSw~I5liEcG
v1|226042568097|525154343601,Camera Lens Protector For iPhone 15 14 13 12 11 Pro Max Mini Case Tempered Glass,0.99,0.00,2024-03-13T00:33:16.000Z,OL8***,BUSINESS,100.0,157,BUSINESS,New,https://www.ebay.co.uk/itm/226042568097?hash=item34a12fdda1:g:xDAAAOSw9FVl8LNS
v1|266332270893|566156139991,Case For Apple iPhone 15 14 13 12 11 Pro Max Shockproof Magnetic Silicone Cover,3.79,0.00,2023-07-12T09:40:20.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266332270893?hash=item3e02a3f12d:g:PG8AAOSwfcFkr6MR
v1|353685660483|0,"NEW Apple MJNM3B/A iPhone 12 5G 6.1"" Smartphone 64GB Sim-Free Unlocked - Purple",399.99,0.00,2021-09-21T15:33:57.000Z,NN8***,BUSINESS,99.6,310102,BUSINESS,New,https://www.ebay.co.uk/itm/353685660483?hash=item52594ee343:g:KPMAAOSwddhl7zQ-
v1|294359411804|593055026251,Case For iPhone 15 Pro Max 14 13 12 11 Mini 7 8 Plus XR Leather Flip Phone Cover,2.99,0.00,2021-08-26T10:27:23.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/294359411804?hash=item4489302c5c:g:MWAAAOSwP0Zdhow1
v1|175950283556|475913966237,For iPhone 15 14 13 12 11 Pro X XS Fast Charging 20W USB-C PD Plug Charger Cable,9.99,0.00,2023-10-08T23:59:47.000Z,M8***,BUSINESS,97.3,600,BUSINESS,New,https://www.ebay.co.uk/itm/175950283556?hash=item28f7744324:g:sv4AAOSw-xdmSfsf
v1|385964915314|653604959320,USB For Apple iPhone Long Charger Fast Cable USB Lead 6 7 8 X XS XR 11 12 13 14,2.65,0.00,2023-08-14T16:42:33.000Z,TW4***,BUSINESS,98.7,35386,BUSINESS,New,https://www.ebay.co.uk/itm/385964915314?hash=item59dd4d3a72:g:lvsAAOSwl7dk8cLh
v1|403076429412|673762979416,Leather Case For iPhone 15 11 12 Pro Max SE Xr 14 7 8 Magnetic Wallet Flip Cover,6.59,0.00,2021-08-16T08:23:33.000Z,M8***,BUSINESS,99.5,18184,BUSINESS,New,https://www.ebay.co.uk/itm/403076429412?hash=item5dd93a3664:g:BVUAAOSw96Ff6XqY
v1|166141729572|465669102172,For iPhone 14 13 12 Full Cover Screen Protector Tempered Glass Easy Install Edge,3.99,0.00,2023-06-01T17:31:00.000Z,M20***,BUSINESS,96.5,34658,BUSINESS,New,https://www.ebay.co.uk/itm/166141729572?hash=item26aed19b24:g:GiwAAOSwWw1keNR0
v1|266795135286|0,Apple iPhone 12 - 64gb - Midnight Black,229.99,0.00,2024-05-03T17:13:59.000Z,GL6***,INDIVIDUAL,100.0,97,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/266795135286?hash=item3e1e3ab136:g:z9YAAOSw-11mNRnw
v1|116101765057|0,USB For Apple iPhone Long Charger Fast Cable USB Lead 6 7 8 X XS XR 11 12 13 14,2.24,0.00,2024-03-13T15:46:34.000Z,IG11***,BUSINESS,98.1,15604,BUSINESS,New,https://www.ebay.co.uk/itm/116101765057?hash=item1b083457c1:g:sr4AAOSw5HNl-WEA
v1|145085796217|444283431636,Case for iPhone 15 14 13 11 12 Pro Max 7 8 SE XR XS Clear Shockproof Phone Cover,3.75,0.00,2023-05-16T11:10:59.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145085796217?hash=item21c7c98f79:g:6IEAAOSwFExkY2S1
v1|335325424740|544676872414,Case For iPhone 15 14 13 12 11 Pro Max XR XS 8 7 Shockproof Silicone Phone Cover,2.99,0.00,2024-03-30T10:57:06.000Z,RM16***,BUSINESS,99.3,13817,BUSINESS,New,https://www.ebay.co.uk/itm/335325424740?hash=item4e12f3ec64:g:-jkAAOSwdQ9k7j-n
v1|386862771290|654122877384,Ultra Thin Matte For Magsafe Case For iPhone 15 14 13 11 12 Pro Max Plus Cover,4.65,0.00,2024-03-17T13:50:28.000Z,B78***,BUSINESS,99.0,73515,BUSINESS,New,https://www.ebay.co.uk/itm/386862771290?hash=item5a12d16c5a:g:1oYAAOSwjrFl9aMz
v1|333174258716|542191865847,for iPhone 14 13 12 11 XS X XR X 8 7 6 - Charging Port Anti Dust Plug Cover Cap,2.35,0.00,2019-04-28T08:47:56.000Z,S63***,BUSINESS,99.4,112748,BUSINESS,New,https://www.ebay.co.uk/itm/333174258716?hash=item4d92bbbc1c:g:UZcAAOSwlcdl~dID
v1|355733904835|624822277227,Genuine USB-C Fast Power Adapter Charger PD Plug/ Cable For iPhone 15/14/13/12,1.99,0.00,2024-05-22T12:03:08.000Z,CV9***,BUSINESS,98.4,3371,BUSINESS,New,https://www.ebay.co.uk/itm/355733904835?hash=item52d3649dc3:g:89cAAOSwT-dmTdve
